Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Sales,Net_price,Month_name
108388,"2024-03-28 08:45:00",Alex-Stanly,"Qishtouza Lotus",Small,68.8,3,0.05,Nutella,70115,54,Male,Bronze,Wallet,In-store,77,1.8,110,43.1,65.6,4,"Not Holiday",Modern,Alexandria,"not weekend",8,28.9,224.98,186.28,March
102054,"2024-01-22 09:15:00",Giza-Zayed,"Om Ali Cream",Large,168.23,4,0,Nuts,76158,61,Male,Gold,Wallet,Talabat,112,12.4,136,44.7,20.6,5,"Not Holiday",Traditional,"Greater Cairo","not weekend",9,94.21,767.13,672.92,January
100072,"2024-01-01 17:45:00",Cairo-Zamalek,"Sweet Koshary Mix",Large,61.42,8,0,Lotus,74830,41,Female,Silver,"Credit Card",In-store,80,7.3,123,34.1,43.9,1,"Not Holiday",Signature,"Greater Cairo","not weekend",17,68.79,560.15,491.36,January
105508,"2024-02-27 08:45:00",Dubai-Marina,"Super B.Laban",Medium,46.69,4,0,Nuts,51657,69,Female,Silver,"Credit Card",ElMenus,119,3.2,119,38.2,67.7,3,"Not Holiday",Signature,UAE,"not weekend",8,26.15,212.91,186.76,February
108515,"2024-03-29 16:30:00",Riyadh-Olaya,"Rice Pudding Nuts",Large,63.38,4,0.15,Lotus,83931,69,Unknown,"No Membership",Instapay,Talabat,94,8.8,143,41.4,75.2,5,"Not Holiday",Traditional,KSA,Weekend,16,35.49,250.98,183.17,March
107511,"2024-03-19 05:30:00","Cairo-Nasr City","Qishtouza Nutella",Small,92.87,11,0,Lotus,84587,57,Female,Bronze,Cash,Talabat,40,1.3,138,16.2,88.6,3,"Not Holiday",Modern,"Greater Cairo","not weekend",5,143.02,1164.59,1021.57,March
108152,"2024-03-25 21:45:00",Tanta-Saeed,"Qishtouza Nutella",Large,103,5,0.15,Nutella,86774,29,Female,Bronze,Instapay,"Mobile App",98,5.8,109,42.3,32.9,2,"Not Holiday",Modern,Delta,"not weekend",21,72.1,509.85,372.09,March
101667,"2024-01-18 08:30:00",Riyadh-Olaya,"Sweet Koshary Mix",Medium,171.91,10,0.1,Lotus,56656,39,Female,Silver,"Credit Card",ElMenus,89,8.5,137,17.3,82,1,"Not Holiday",Signature,KSA,"not weekend",8,240.67,1787.86,1392.47,January
107862,"2024-03-22 21:15:00","Cairo-Nasr City","Sweet Koshary Mix",Small,154.84,8,0.1,"No Topping",58394,67,Female,Silver,Instapay,"Mobile App",101,9.4,109,42.3,49.5,2,"Not Holiday",Signature,"Greater Cairo",Weekend,21,173.42,1288.27,1003.36,March
109160,"2024-04-05 09:45:00",Mansoura-Mashaya,"Super B.Laban",Medium,104.3,7,0,Nuts,73413,67,Female,Bronze,Cash,Talabat,62,13.2,121,21.1,28.6,2,"Not Holiday",Signature,Delta,Weekend,9,102.21,832.31,730.10,April
105689,"2024-02-29 06:00:00",Alex-Stanly,"Rice Pudding Oven",Medium,47.14,10,0.05,"No Topping",52236,44,Unknown,Gold,Cash,ElMenus,71,5.8,111,40,82.2,2,"Not Holiday",Traditional,Alexandria,"not weekend",6,66,513.83,425.44,February
101446,"2024-01-16 01:15:00","Cairo-Nasr City","Sweet Koshary Mix",Large,82.06,3,0,Lotus,81260,44,Female,Silver,Instapay,"Mobile App",52,0.6,132,26,44.2,4,"Not Holiday",Signature,"Greater Cairo","not weekend",1,34.47,280.65,246.18,January
105228,"2024-02-24 10:45:00",Riyadh-Olaya,"Super B.Laban",Medium,148.46,1,0.15,Lotus,62814,47,Male,Silver,Wallet,ElMenus,80,7.6,137,37.1,21,4,"Not Holiday",Signature,KSA,Weekend,10,20.78,146.97,107.26,February
106983,"2024-03-13 17:30:00",Riyadh-Olaya,"Ice Cream Mango",Large,46.81,4,0,"No Topping",76109,13,Male,Gold,Instapay,In-store,61,13.9,105,29.9,33.6,NULL,"Not Holiday","Ice Cream",KSA,"not weekend",17,26.21,213.45,187.24,March
101696,"2024-01-18 15:45:00",Riyadh-Olaya,"Sweet Koshary Mix",Medium,175.95,1,0,"No Topping",67500,63,Female,Gold,Cash,Talabat,48,3.6,131,20.2,26.3,3,"Not Holiday",Signature,KSA,"not weekend",15,24.63,200.58,175.95,January
102893,"2024-01-31 03:00:00",Cairo-Zamalek,"Rice Pudding Nuts",Small,131.52,3,0.05,Nutella,84995,61,Male,Gold,Cash,Talabat,43,2.4,137,43.5,77.6,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",3,55.24,430.07,356.09,January
101575,"2024-01-17 09:30:00",Riyadh-Olaya,"Qishtouza Nutella",Large,177.19,1,0,Nuts,86186,55,Male,"No Membership",Cash,"Mobile App",77,2,122,23.4,23.4,2,Holiday,Modern,KSA,"not weekend",9,24.81,202,177.19,January
103204,"2024-02-03 08:45:00","Cairo-Nasr City","Rice Pudding Oven",Large,80.5,7,0.05,Nuts,74729,57,Male,"No Membership",Wallet,In-store,15,9.7,136,20.4,65.7,2,"Not Holiday",Traditional,"Greater Cairo",Weekend,8,78.89,614.21,508.55,February
104406,"2024-02-15 21:15:00","Cairo-Nasr City","Super B.Laban",Small,172.36,2,0,Pistachio,76033,74,Male,"No Membership",Cash,ElMenus,93,9.7,132,29.2,45,NULL,"Not Holiday",Signature,"Greater Cairo","not weekend",21,48.26,392.98,344.72,February
101631,"2024-01-17 23:30:00",Dubai-Marina,"Qishtouza Lotus",Large,158.28,7,0,Nuts,81826,56,Female,Bronze,Wallet,Talabat,54,12.9,110,43.6,29.7,5,"Not Holiday",Modern,UAE,"not weekend",23,155.11,1263.07,1107.96,January
108381,"2024-03-28 07:00:00","Cairo-Nasr City","Rice Pudding Oven",Small,178.77,10,0,Lotus,62540,38,Female,Bronze,Wallet,Talabat,74,7,144,28.9,53.7,1,"Not Holiday",Traditional,"Greater Cairo","not weekend",7,250.28,2037.98,1787.70,March
101882,"2024-01-20 14:15:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,119.46,10,0.1,Nuts,78859,40,Female,Silver,Cash,ElMenus,79,13.1,110,38.1,68.5,2,"Not Holiday",Traditional,"Greater Cairo",Weekend,14,167.24,1242.38,967.63,January
108822,"2024-04-01 21:15:00",Alex-Stanly,"Super B.Laban",Medium,167.91,4,0,"No Topping",66350,24,Female,Gold,Wallet,In-store,53,3.6,124,27.2,45.8,5,"Not Holiday",Signature,Alexandria,"not weekend",21,94.03,765.67,671.64,April
106464,"2024-03-08 07:45:00",Alex-Stanly,"Rice Pudding Oven",Medium,88.94,5,0,Pistachio,59513,12,Unknown,"No Membership","Credit Card",Talabat,85,9.4,133,27.7,25.1,5,"Not Holiday",Traditional,Alexandria,Weekend,7,62.26,506.96,444.70,March
100849,"2024-01-09 20:00:00",Dubai-Marina,"Qishtouza Nutella",Large,114.57,7,0,Lotus,50915,73,Female,Bronze,Instapay,Talabat,31,14.2,113,28.4,83.2,5,"Not Holiday",Modern,UAE,"not weekend",20,112.28,914.27,801.99,January
109924,"2024-04-13 08:45:00",Tanta-Saeed,"Rice Pudding Nuts",Large,164.78,4,0,Pistachio,79945,61,Female,Silver,Wallet,ElMenus,98,10.1,121,37.4,43.6,2,"Not Holiday",Traditional,Delta,Weekend,8,92.28,751.4,659.12,April
106189,"2024-03-05 11:00:00",Cairo-Zamalek,"Rice Pudding Nuts",Medium,157.43,8,0,"No Topping",85756,52,Male,Gold,"Credit Card",Talabat,91,0.9,112,16.3,43.4,NULL,"Not Holiday",Traditional,"Greater Cairo","not weekend",11,176.32,1435.76,1259.44,March
105870,"2024-03-02 03:15:00",Riyadh-Olaya,"Qishtouza Lotus",Medium,173.85,9,0.05,Pistachio,72406,45,Male,Gold,Instapay,"Mobile App",37,1.3,144,35,21.8,2,"Not Holiday",Modern,KSA,Weekend,3,219.05,1705.47,1412.10,March
102878,"2024-01-30 23:15:00",Giza-Zayed,"Sweet Koshary Mix",Medium,137.34,3,0,Pistachio,55233,64,Male,"No Membership",Cash,"Mobile App",68,10.7,148,19.7,22.4,2,"Not Holiday",Signature,"Greater Cairo","not weekend",23,57.68,469.7,412.02,January
100187,"2024-01-02 22:30:00",Cairo-Zamalek,"Sweet Koshary Mix",Large,67.12,5,0,"No Topping",57947,14,Female,Bronze,Wallet,In-store,101,2.8,122,32.8,34.5,NULL,"Not Holiday",Signature,"Greater Cairo","not weekend",22,46.98,382.58,335.60,January
103780,"2024-02-09 08:45:00",Giza-Zayed,"Rice Pudding Nuts",Medium,118.08,5,0,Pistachio,68274,28,Male,Bronze,Instapay,ElMenus,60,6.1,134,26.8,28,2,"Not Holiday",Traditional,"Greater Cairo",Weekend,8,82.66,673.06,590.40,February
101831,"2024-01-20 01:30:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,85.05,11,0.15,Lotus,52564,55,Unknown,"No Membership",Cash,In-store,87,6.3,139,43.8,24.1,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,1,130.98,926.2,675.94,January
108326,"2024-03-27 17:15:00",Dubai-Marina,"Super B.Laban",Medium,127.33,5,0,Lotus,62447,74,Female,Gold,Wallet,In-store,13,1.2,135,26,45.4,4,"Not Holiday",Signature,UAE,"not weekend",17,89.13,725.78,636.65,March
109242,"2024-04-06 06:15:00",Cairo-Zamalek,"Super B.Laban",Small,61.01,8,0.05,Nutella,82392,13,Female,Silver,Cash,Talabat,49,13.8,101,30.6,63.5,4,"Not Holiday",Signature,"Greater Cairo",Weekend,6,68.33,532.01,440.50,April
106379,"2024-03-07 10:30:00","Cairo-Nasr City","Qishtouza Nutella",Medium,177.09,2,0,Nutella,75987,66,Female,Gold,"Credit Card",ElMenus,63,5.9,134,40.8,24.3,3,"Not Holiday",Modern,"Greater Cairo","not weekend",10,49.59,403.77,354.18,March
101235,"2024-01-13 20:30:00",Cairo-Zamalek,"Ice Cream Mango",Small,141.56,9,0,Lotus,83816,56,Female,Bronze,Wallet,Talabat,16,5.9,136,18.8,76.6,5,"Not Holiday","Ice Cream","Greater Cairo",Weekend,20,178.37,1452.41,1274.04,January
106965,"2024-03-13 13:00:00",Tanta-Saeed,"Qishtouza Lotus",Large,86.11,6,0,Nuts,74690,41,Female,"No Membership",Instapay,"Mobile App",69,4.9,116,19.8,27.1,1,"Not Holiday",Modern,Delta,"not weekend",13,72.33,588.99,516.66,March
103916,"2024-02-10 18:45:00",Tanta-Saeed,"Qishtouza Lotus",Large,64.75,11,0,Nutella,89553,49,Female,Gold,Wallet,In-store,19,3.2,106,38.5,79.8,4,Holiday,Modern,Delta,Weekend,18,99.72,811.97,712.25,February
100447,"2024-01-05 15:30:00",Alex-Stanly,"Qishtouza Nutella",Medium,52.76,9,0,Nuts,51336,58,Male,Gold,Cash,Talabat,74,9.8,119,32.3,28.3,2,"Not Holiday",Modern,Alexandria,Weekend,15,66.48,541.32,474.84,January
100845,"2024-01-09 19:00:00",Mansoura-Mashaya,"Om Ali Cream",Small,173.59,7,0.1,"No Topping",54612,21,Female,"No Membership",Wallet,"Mobile App",43,11,128,44.8,55.7,5,"Not Holiday",Traditional,Delta,"not weekend",19,170.12,1263.74,984.26,January
108063,"2024-03-24 23:30:00",Mansoura-Mashaya,"Qishtouza Nutella",Large,116.39,7,0.15,Nutella,71339,40,Unknown,Gold,Instapay,In-store,112,4,111,36.6,57.3,NULL,"Not Holiday",Modern,Delta,Weekend,23,114.06,806.58,588.64,March
105403,"2024-02-26 06:30:00",Cairo-Zamalek,"Sweet Koshary Mix",Large,48.12,10,0,Nuts,68466,55,Male,Bronze,"Credit Card",Talabat,63,1.3,104,33.1,38.7,2,"Not Holiday",Signature,"Greater Cairo","not weekend",6,67.37,548.57,481.20,February
102441,"2024-01-26 10:00:00","Cairo-Nasr City","Qishtouza Nutella",Large,124.43,4,0,"No Topping",54982,41,Female,"No Membership","Credit Card","Mobile App",14,12.5,147,41.3,69.3,1,"Not Holiday",Modern,"Greater Cairo",Weekend,10,69.68,567.4,497.72,January
103104,"2024-02-02 07:45:00",Tanta-Saeed,"Sweet Koshary Mix",Large,61.44,2,0,Lotus,74671,30,Female,Silver,Cash,In-store,82,8.5,130,35.9,63.5,NULL,"Not Holiday",Signature,Delta,Weekend,7,17.2,140.08,122.88,February
108586,"2024-03-30 10:15:00",Riyadh-Olaya,"Qishtouza Lotus",Small,105.29,6,0,"No Topping",76729,54,Female,Gold,"Credit Card","Mobile App",85,5.9,119,42.6,20.4,4,"Not Holiday",Modern,KSA,Weekend,10,88.44,720.18,631.74,March
106792,"2024-03-11 17:45:00",Mansoura-Mashaya,"Om Ali Cream",Small,131.11,5,0.15,Nuts,52355,61,Male,"No Membership","Credit Card","Mobile App",104,2.9,103,27.2,89.3,NULL,"Not Holiday",Traditional,Delta,"not weekend",17,91.78,649,473.64,March
105651,"2024-02-28 20:30:00",Cairo-Zamalek,"Super B.Laban",Small,103.47,9,0.05,"No Topping",74176,41,Female,Bronze,Cash,Talabat,54,7.7,103,21.5,68.9,1,"Not Holiday",Signature,"Greater Cairo","not weekend",20,130.37,1015.04,840.44,February
101295,"2024-01-14 11:30:00",Giza-Zayed,"Rice Pudding Nuts",Small,152.96,10,0.05,Lotus,79704,44,Male,Silver,"Credit Card","Mobile App",24,2.1,109,38.1,55,4,"Not Holiday",Traditional,"Greater Cairo",Weekend,11,214.14,1667.26,1380.46,January
105080,"2024-02-22 21:45:00",Giza-Zayed,"Qishtouza Lotus",Medium,129.24,4,0,Lotus,82019,22,Unknown,Bronze,Wallet,In-store,21,9.6,123,38.6,53.9,2,"Not Holiday",Modern,"Greater Cairo","not weekend",21,72.37,589.33,516.96,February
109017,"2024-04-03 22:00:00",Tanta-Saeed,"Super B.Laban",Small,120.92,1,0,Lotus,74860,18,Female,Silver,"Credit Card",ElMenus,48,10.8,145,29,81.1,4,"Not Holiday",Signature,Delta,"not weekend",22,16.93,137.85,120.92,April
105068,"2024-02-22 18:45:00",Alex-Stanly,"Qishtouza Lotus",Medium,166.9,1,0.1,"No Topping",56053,61,Male,Silver,"Credit Card","Mobile App",42,4.8,135,24.2,46.3,NULL,"Not Holiday",Modern,Alexandria,"not weekend",18,23.37,173.58,135.19,February
103443,"2024-02-05 20:30:00","Cairo-Nasr City","Sweet Koshary Mix",Large,176.45,10,0,Nutella,82880,17,Male,Bronze,"Credit Card",Talabat,24,7,118,16.3,37.6,2,"Not Holiday",Signature,"Greater Cairo","not weekend",20,247.03,2011.53,1764.50,February
108452,"2024-03-29 00:45:00",Dubai-Marina,"Rice Pudding Nuts",Medium,62.24,11,0.1,Nutella,50630,32,Male,Gold,Cash,In-store,85,8.5,135,24.7,43.6,3,"Not Holiday",Traditional,UAE,Weekend,0,95.85,712.03,554.56,March
107274,"2024-03-16 18:15:00",Alex-Stanly,"Rice Pudding Nuts",Medium,41.87,9,0,Nutella,79155,40,Male,Bronze,Instapay,In-store,56,1.7,136,37.4,53.3,5,"Not Holiday",Traditional,Alexandria,Weekend,18,52.76,429.59,376.83,March
106106,"2024-03-04 14:15:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,58.65,11,0,"No Topping",76999,64,Female,Gold,Wallet,"Mobile App",33,12.4,132,21,72.3,3,Holiday,Traditional,"Greater Cairo","not weekend",14,90.32,735.47,645.15,March
100777,"2024-01-09 02:00:00","Cairo-Nasr City","Rice Pudding Nuts",Medium,91.29,5,0,"No Topping",86017,62,Unknown,"No Membership",Wallet,In-store,44,6.9,149,26.8,42.5,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",2,63.9,520.35,456.45,January
109717,"2024-04-11 05:00:00",Dubai-Marina,"Sweet Koshary Mix",Small,50.48,10,0,"No Topping",71505,74,Female,Silver,Cash,Talabat,62,13.8,135,37.9,78.2,4,"Not Holiday",Signature,UAE,"not weekend",5,70.67,575.47,504.80,April
102154,"2024-01-23 10:15:00","Cairo-Nasr City","Rice Pudding Nuts",Medium,63.11,5,0,Pistachio,57941,57,Male,Silver,Instapay,"Mobile App",54,8.3,126,20.3,73.7,2,"Not Holiday",Traditional,"Greater Cairo","not weekend",10,44.18,359.73,315.55,January
104921,"2024-02-21 06:00:00","Cairo-Nasr City","Qishtouza Lotus",Large,177.81,9,0,"No Topping",54800,15,Male,"No Membership",Wallet,Talabat,48,14.2,124,36.4,31.4,5,"Not Holiday",Modern,"Greater Cairo","not weekend",6,224.04,1824.33,1600.29,February
105361,"2024-02-25 20:00:00",Giza-Zayed,"Rice Pudding Nuts",Large,105.28,6,0,Nutella,77294,14,Male,Gold,Wallet,Talabat,42,1.1,112,23.2,40.9,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,20,88.44,720.12,631.68,February
109736,"2024-04-11 09:45:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,130.53,3,0,"No Topping",67787,55,Unknown,"No Membership",Cash,Talabat,37,4.5,114,35.9,72.9,4,"Not Holiday",Traditional,"Greater Cairo","not weekend",9,54.82,446.41,391.59,April
105958,"2024-03-03 01:15:00","Cairo-Nasr City","Sweet Koshary Mix",Medium,112.08,4,0.05,Nuts,74195,62,Female,Silver,"Credit Card","Mobile App",67,6.3,146,31.9,72.2,NULL,"Not Holiday",Signature,"Greater Cairo",Weekend,1,62.76,488.66,404.60,March
108412,"2024-03-28 14:45:00",Dubai-Marina,"Super B.Laban",Large,55.62,4,0.05,"No Topping",58987,29,Unknown,Bronze,Instapay,"Mobile App",13,9.6,117,40.3,44.3,2,"Not Holiday",Signature,UAE,"not weekend",14,31.15,242.51,200.79,March
108433,"2024-03-28 20:00:00",Tanta-Saeed,"Ice Cream Mango",Small,99.65,8,0,Lotus,72415,33,Female,"No Membership",Cash,In-store,42,3.9,112,18.2,83.5,NULL,"Not Holiday","Ice Cream",Delta,"not weekend",20,111.61,908.81,797.20,March
103184,"2024-02-03 03:45:00",Riyadh-Olaya,"Rice Pudding Nuts",Small,64.92,1,0,"No Topping",50325,46,Female,"No Membership",Cash,In-store,58,3.9,109,34.2,46.3,2,"Not Holiday",Traditional,KSA,Weekend,3,9.09,74.01,64.92,February
106793,"2024-03-11 18:00:00",Tanta-Saeed,"Super B.Laban",Large,52.75,3,0,Pistachio,70757,26,Male,"No Membership",Instapay,In-store,12,4.1,110,16.2,62.6,4,"Not Holiday",Signature,Delta,"not weekend",18,22.16,180.41,158.25,March
103200,"2024-02-03 07:45:00",Giza-Zayed,"Ice Cream Mango",Small,51.37,9,0.15,"No Topping",61075,63,Female,Silver,"Credit Card",Talabat,107,6.1,114,23.2,57.4,2,"Not Holiday","Ice Cream","Greater Cairo",Weekend,7,64.73,457.71,334.03,February
109370,"2024-04-07 14:15:00",Riyadh-Olaya,"Rice Pudding Nuts",Medium,144.25,8,0,"No Topping",57797,58,Female,Silver,Cash,"Mobile App",104,8.2,115,16.6,51.9,NULL,"Not Holiday",Traditional,KSA,Weekend,14,161.56,1315.56,1154.00,April
101290,"2024-01-14 10:15:00","Cairo-Nasr City","Rice Pudding Nuts",Large,75.98,9,0.05,"No Topping",63066,70,Female,Bronze,"Credit Card",ElMenus,37,6.1,140,18.3,38.6,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,10,95.73,745.36,617.15,January
104582,"2024-02-17 17:15:00",Riyadh-Olaya,"Ice Cream Mango",Small,48.35,6,0,"No Topping",62267,72,Female,Gold,Instapay,ElMenus,17,7.4,114,31.4,35.1,1,"Not Holiday","Ice Cream",KSA,Weekend,17,40.61,330.71,290.10,February
106193,"2024-03-05 12:00:00",Riyadh-Olaya,"Om Ali Cream",Large,165.34,8,0,Pistachio,82683,30,Male,"No Membership",Cash,"Mobile App",33,11.2,149,44,82.9,5,"Not Holiday",Traditional,KSA,"not weekend",12,185.18,1507.9,1322.72,March
108936,"2024-04-03 01:45:00",Dubai-Marina,"Sweet Koshary Mix",Large,118.22,11,0,Pistachio,68929,46,Male,Silver,Instapay,Talabat,103,13.1,141,39.9,34.4,2,"Not Holiday",Signature,UAE,"not weekend",1,182.06,1482.48,1300.42,April
107150,"2024-03-15 11:15:00",Riyadh-Olaya,"Qishtouza Nutella",Small,117.88,9,0.1,Nutella,57195,26,Male,"No Membership",Wallet,"Mobile App",61,11,124,39.3,30.9,5,"Not Holiday",Modern,KSA,Weekend,11,148.53,1103.36,859.35,March
109847,"2024-04-12 13:30:00",Alex-Stanly,"Sweet Koshary Mix",Small,109.38,8,0.05,Pistachio,63425,39,Unknown,"No Membership",Instapay,Talabat,24,3.3,146,27.5,86.1,1,"Not Holiday",Signature,Alexandria,Weekend,13,122.51,953.8,789.73,April
104107,"2024-02-12 18:30:00",Cairo-Zamalek,"Rice Pudding Oven",Medium,153.13,9,0,Nuts,62151,44,Female,Bronze,Cash,Talabat,72,2.2,144,17,84.1,NULL,"Not Holiday",Traditional,"Greater Cairo","not weekend",18,192.94,1571.11,1378.17,February
104127,"2024-02-12 23:30:00",Cairo-Zamalek,"Super B.Laban",Medium,100.22,2,0,"No Topping",59961,45,Male,Silver,Cash,ElMenus,67,2.9,115,44.9,53,NULL,"Not Holiday",Signature,"Greater Cairo","not weekend",23,28.06,228.5,200.44,February
108301,"2024-03-27 11:00:00",Dubai-Marina,"Qishtouza Lotus",Medium,135.81,8,0.05,Pistachio,69887,44,Female,Silver,Cash,In-store,112,1.3,143,28.4,52.8,1,"Not Holiday",Modern,UAE,"not weekend",11,152.11,1184.27,980.55,March
103967,"2024-02-11 07:30:00",Mansoura-Mashaya,"Super B.Laban",Large,71.5,6,0,Nuts,84225,12,Unknown,"No Membership",Instapay,"Mobile App",119,10.8,147,20.3,58.5,NULL,"Not Holiday",Signature,Delta,Weekend,7,60.06,489.06,429.00,February
101880,"2024-01-20 13:45:00","Cairo-Nasr City","Rice Pudding Oven",Large,60.83,7,0,"No Topping",63851,21,Unknown,Silver,"Credit Card","Mobile App",98,2.3,124,31,45.1,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,13,59.61,485.42,425.81,January
108497,"2024-03-29 12:00:00",Giza-Zayed,"Sweet Koshary Mix",Large,71.47,3,0.15,Nutella,56360,35,Female,"No Membership",Cash,ElMenus,45,11.7,139,20.2,24.1,4,"Not Holiday",Signature,"Greater Cairo",Weekend,12,30.02,212.27,154.91,March
109300,"2024-04-06 20:45:00",Mansoura-Mashaya,"Sweet Koshary Mix",Large,57.14,1,0,Lotus,83494,52,Female,"No Membership","Credit Card",Talabat,109,5.9,136,28.8,72.8,3,"Not Holiday",Signature,Delta,Weekend,20,8,65.14,57.14,April
106349,"2024-03-07 03:00:00",Mansoura-Mashaya,"Om Ali Cream",Medium,170.36,7,0,Nutella,85463,44,Female,Gold,"Credit Card",Talabat,96,4.5,111,29.7,89.9,NULL,"Not Holiday",Traditional,Delta,"not weekend",3,166.95,1359.47,1192.52,March
103588,"2024-02-07 08:45:00",Riyadh-Olaya,"Sweet Koshary Mix",Small,170.32,7,0,Lotus,68288,53,Unknown,Bronze,Instapay,Talabat,29,0.6,113,34.2,60,1,"Not Holiday",Signature,KSA,"not weekend",8,166.91,1359.15,1192.24,February
107373,"2024-03-17 19:00:00",Dubai-Marina,"Om Ali Cream",Small,60.09,6,0,"No Topping",50967,49,Female,"No Membership",Cash,"Mobile App",68,14.3,141,34.4,64.6,1,"Not Holiday",Traditional,UAE,Weekend,19,50.48,411.02,360.54,March
103866,"2024-02-10 06:15:00",Riyadh-Olaya,"Qishtouza Nutella",Medium,81.89,1,0,Lotus,88390,12,Male,Gold,"Credit Card",Talabat,117,4.9,128,17.1,22.8,4,"Not Holiday",Modern,KSA,Weekend,6,11.46,93.35,81.89,February
108488,"2024-03-29 09:45:00",Cairo-Zamalek,"Om Ali Cream",Medium,105.41,6,0,Nutella,73825,64,Female,Gold,Cash,Talabat,53,11.8,113,18.4,89.1,5,"Not Holiday",Traditional,"Greater Cairo",Weekend,9,88.54,721,632.46,March
104132,"2024-02-13 00:45:00","Cairo-Nasr City","Rice Pudding Oven",Medium,175.18,4,0.15,"No Topping",74724,31,Unknown,Silver,Wallet,ElMenus,13,0.6,102,23.3,85.9,NULL,"Not Holiday",Traditional,"Greater Cairo","not weekend",0,98.1,693.71,506.27,February
101037,"2024-01-11 19:00:00",Riyadh-Olaya,"Qishtouza Lotus",Medium,111.16,3,0,Nutella,60552,58,Male,Gold,"Credit Card",Talabat,27,12.2,145,33.1,75.8,5,"Not Holiday",Modern,KSA,"not weekend",19,46.69,380.17,333.48,January
100637,"2024-01-07 15:00:00","Cairo-Nasr City","Ice Cream Mango",Medium,175.98,2,0,Pistachio,73262,46,Male,Gold,Wallet,Talabat,18,10,148,30.6,55.7,2,"Not Holiday","Ice Cream","Greater Cairo",Weekend,15,49.27,401.23,351.96,January
106154,"2024-03-05 02:15:00",Alex-Stanly,"Om Ali Cream",Medium,63.35,11,0,Nuts,73137,12,Male,Bronze,"Credit Card","Mobile App",57,5.2,115,25.5,46.9,1,"Not Holiday",Traditional,Alexandria,"not weekend",2,97.56,794.41,696.85,March
104135,"2024-02-13 01:30:00",Dubai-Marina,"Qishtouza Nutella",Large,56.01,11,0,Nutella,55722,44,Unknown,"No Membership",Instapay,"Mobile App",81,6,145,33.1,26.5,4,"Not Holiday",Modern,UAE,"not weekend",1,86.26,702.37,616.11,February
105339,"2024-02-25 14:30:00",Giza-Zayed,"Rice Pudding Oven",Medium,125.02,2,0,Lotus,77284,57,Male,Bronze,Cash,In-store,71,12.4,113,27.2,42.8,3,"Not Holiday",Traditional,"Greater Cairo",Weekend,14,35.01,285.05,250.04,February
101084,"2024-01-12 06:45:00",Giza-Zayed,"Om Ali Cream",Medium,169.47,3,0,"No Topping",78373,44,Female,Bronze,Instapay,ElMenus,49,13.6,137,28.9,25.1,1,"Not Holiday",Traditional,"Greater Cairo",Weekend,6,71.18,579.59,508.41,January
100862,"2024-01-09 23:15:00","Cairo-Nasr City","Rice Pudding Nuts",Medium,102.56,1,0,Lotus,88779,52,Male,Silver,Instapay,In-store,49,10.6,126,34.2,79.1,3,"Not Holiday",Traditional,"Greater Cairo","not weekend",23,14.36,116.92,102.56,January
100904,"2024-01-10 09:45:00",Dubai-Marina,"Om Ali Cream",Medium,139.57,8,0.1,"No Topping",86301,40,Male,Bronze,Cash,Talabat,105,14.5,141,24.8,21,3,"Not Holiday",Traditional,UAE,"not weekend",9,156.32,1161.22,904.41,January
100192,"2024-01-02 23:45:00",Alex-Stanly,"Qishtouza Lotus",Medium,125.14,2,0.1,"No Topping",58413,17,Male,"No Membership","Credit Card",In-store,96,1.6,109,28.9,58.2,5,"Not Holiday",Modern,Alexandria,"not weekend",23,35.04,260.29,202.73,January
100110,"2024-01-02 03:15:00",Dubai-Marina,"Sweet Koshary Mix",Small,104.18,5,0,Pistachio,64011,60,Female,Gold,Instapay,ElMenus,54,2,143,44.2,84.6,2,"Not Holiday",Signature,UAE,"not weekend",3,72.93,593.83,520.90,January
104456,"2024-02-16 09:45:00",Mansoura-Mashaya,"Qishtouza Lotus",Medium,44.14,1,0,"No Topping",89862,23,Female,Bronze,Instapay,"Mobile App",21,5.2,113,23.5,61.5,4,"Not Holiday",Modern,Delta,Weekend,9,6.18,50.32,44.14,February
101943,"2024-01-21 05:30:00",Tanta-Saeed,"Ice Cream Mango",Medium,148.02,11,0.15,Pistachio,66985,74,Female,"No Membership","Credit Card",ElMenus,101,13.6,114,34,75,2,"Not Holiday","Ice Cream",Delta,Weekend,5,227.95,1611.94,1176.39,January
